A,B,C,D,E
2024-11-16,3.8305063347087023,685.7713161629379,1.2342672349882542,4.9455103839660275
2024-11-17,3.3020778564581286,687.2443407311903,1.2459676212356483,4.265427439457644
2024-11-18,3.2279310653169695,688.738559893312,1.2572988003866865,2.398906159534679
2024-11-19,2.2872779196632287,688.6084660318007,1.2682574147684398,3.2879471057070546
2024-11-20,1.3786650292191915,689.4242993843059,1.2788402171069604,4.3025599500687415
2024-11-21,4.090133492161376,690.565835322815,1.28904407148952,3.778416284077314
2024-11-22,2.136554034485567,691.7013660482473,1.2988659542938474,3.1422564369129713
2024-11-23,2.3745838271694604,693.3706602774231,1.3083029550840948,3.5116725366008876
2024-11-24,1.1402765078668222,693.7775476301993,1.3173522774732602,3.907461390656528
2024-11-25,2.9899476924241726,694.0680020699203,1.3260112399518198,3.587349136397389
2024-11-26,2.920215062318907,696.3632391521578,1.3342772766823152,3.494274681241903
2024-11-27,3.417440085711463,696.1516019839081,1.3421479382596675,3.8112030257645313
2024-11-28,1.9383459140019164,698.7672042634454,1.3496208924369888,4.498524305856836
2024-11-29,2.3727601305111756,698.8567124017517,1.3566939248166765,4.159905967575385
2024-11-30,2.399194093329072,699.4704850322876,1.3633649395065883,4.325540793782275
2024-12-01,2.990309937024405,700.969958826648,1.017065195364951,4.863517356020592
2024-12-02,3.318442635299908,702.6279029767484,1.0338290123624505,5.279253245680611
2024-12-03,2.578002549925044,702.9736375211816,1.0502864835117298,3.3904041477394413
2024-12-04,5.817423282761256,703.4024320857037,1.0664327321089055,4.35773753508664
2024-12-05,2.549468587781786,705.1291941695998,1.0822629736720544,1.4525513231856477
2024-12-06,2.3987129950177395,706.5871235096301,1.0977725173589559,2.9115430214225153
2024-12-07,1.5865900538002151,705.9557972511058,1.1129567673570928,3.2405851358700337
2024-12-08,4.202476441735478,706.8032919614442,1.1278112242454876,2.356087658805838
2024-12-09,4.484208791389455,708.8659094623457,1.1423314863279788,2.9281651020319224
2024-12-10,2.37866562040973,710.3842852886493,1.1565132509375382,5.465651627404412
2024-12-11,3.4577385164732153,711.0106453003315,1.1703523157112448,3.017160618717738
2024-12-12,2.783153062296053,714.321755237549,1.1838445798355344,5.4161402717609635
2024-12-13,2.849246866780317,711.8375775069254,1.1969860452613603,3.575026423042191
2024-12-14,2.883928944755745,713.777721174192,1.2097728178889007,2.775967438204435
2024-12-15,3.4194813839629434,715.6228574299662,1.2222011087214644,4.747883257941407
2024-12-16,3.3177451406215823,717.0394234761958,1.2342672349882542,3.7358479755710094
2024-12-17,1.8616091629957434,716.0521818822701,1.2459676212356483,2.78557098349096
2024-12-18,2.6877401712653715,718.6678947713528,1.2572988003866865,4.719073731809169
2024-12-19,0.7711482579616984,717.4981117698758,1.2682574147684398,5.006876528419154
2024-12-20,1.9684902929909978,719.6236535191282,1.2788402171069604,2.971583340583742
2024-12-21,2.2019167131499797,721.6172365538005,1.28904407148952,2.485069680673525
2024-12-22,1.7200773711381503,722.1234464629603,1.2988659542938474,5.178732516719739
2024-12-23,3.4197680480330113,722.8826075497158,1.3083029550840948,0
2024-12-24,2.720216220405656,724.7966451273732,1.3173522774732602,5.048473897780046
2024-12-25,1.978629094425528,723.9622474848549,1.3260112399518198,4.608963139425156
2024-12-26,1.9267277049984535,726.3089278087806,1.3342772766823152,1.763758652721728
2024-12-27,1.328458003365368,725.9078182821333,1.3421479382596675,4.3312257214294
2024-12-28,3.2005216977877287,728.4449815210696,1.3496208924369888,3.911336573815599
2024-12-29,2.990771185264135,729.5484794926122,1.3566939248166765,1.5536001081050594
2024-12-30,4.753287419716882,729.2413868560747,1.3633649395065883,4.754805314987681
2024-12-31,3.8703695098387514,728.5564654158482,1.3696319597410986,3.39274178432972
